,ID,specz,zphot,u_flux,u_err,g_flux,g_err,r_flux,r_err,i_flux,i_err,z_flux,z_err,JUV_flux,JUV_err,KUV_flux,KUV_err,K_flux,K_err,ch1_flux,ch1_err,ch2_flux,ch2_err,flags,ima_flags
2868,367859,0.1028125526239872,-1.0,0.364493191242218,0.011921351775527,0.999375581741333,0.03225131705403328,2.4507505893707275,0.07903625071048737,3.9302284717559814,0.1271156221628189,4.026689052581787,0.12985827028751373,4.7501281061495035,,5.613712708666924,,5.7625244152557284,0.006057362720215674,2.5702083110809326,0.11893478035926819,1.7836620807647705,0.08268734067678452,0.0,0.0
2869,368140,0.24462378025054932,-1.0,0.02609420008957386,0.0012113809352740645,0.10381899774074554,0.00348421442322433,0.41370725631713867,0.01343562826514244,0.36080533266067505,0.011878366582095623,0.7264646291732788,0.023584488779306412,0.8719501127777706,0.005365897809858307,1.2605236399343362,,1.358739156117698,0.0040942142575092835,0.6450318694114685,0.030689850449562073,0.5257736444473267,0.025223353877663612,3.0,0.0
2870,368325,0.09610194712877274,0.17481630993793468,0.04329393059015274,0.001433367608115077,0.10902457684278488,0.0035337607841938734,0.18177832663059235,0.0058904001489281654,0.2437983751296997,0.007955131120979786,0.2735397219657898,0.008912567049264908,0.3308460904892858,0.0034666473250560817,0.34946323208416996,0.003479385426006903,0.3781898631440256,0.0027850841645532132,0.20096498727798462,0.010169291868805885,0.13873691856861115,0.0075511634349823,0.0,0.0
2871,368327,0.0775660580432415,0.09764955461252091,0.03053675964474678,0.0010003589559346437,0.0805632546544075,0.0026239496655762196,0.11445049941539764,0.003711534198373556,0.147624209523201,0.00489464309066534,0.15957143902778625,0.005200561136007309,0.19828201569025344,0.0036947383844719204,0.1991988396069148,0.0036909842937781754,0.21078682956228526,0.001528777937108446,0.12159115821123123,0.00650727329775691,0.08255685120820999,0.004697949159890413,0.0,0.0
2872,368331,0.5301142930984497,0.5064911052409021,0.0018452496733516455,0.0003195391036570072,0.007977492175996304,0.0004209548351354897,0.04085763916373253,0.0014280886389315128,0.07930190116167068,0.003963090479373932,0.1104511097073555,0.0037512974813580513,0.17829032518836685,0.0037844696944949207,0.38728338864291095,0.0035324634974071897,0.3867344906667557,0.002176506337370727,0.3131275475025177,0.014992858283221722,0.24671520292758942,0.011857631616294384,2.0,0.0
2873,368654,0.06657648831605911,-1.0,0.023681433871388435,0.000772154307924211,0.03729696944355965,0.0012189412955194712,0.04307292029261589,0.001414216705597937,0.04688514396548271,0.0015841725980862975,0.04790084809064865,0.0016731617506593466,0.05534932580250533,0.004417840099670012,0.049389883355775925,0.004406034886213254,0.05238765863116853,0.0009658610362686703,0.02866671048104763,0.002004252513870597,0.019299818202853203,0.0017440423835068941,0.0,0.0
2874,368951,0.7019196152687073,0.7587584689496087,0.0037207428831607103,0.00027574339765124023,0.006065788678824902,0.000352018338162452,0.012923306785523891,0.0006385092856362462,0.024632351472973824,0.0021354807540774345,0.03293001651763916,0.0014248514780774713,0.029281757351364464,0.004184868045748368,0.06923652072800494,0.004398588145532923,0.08200691721766336,0.0015752059999959522,0.08631614595651627,0.004808072932064533,0.05586010962724686,0.003705278504639864,0.0,0.0
2875,369011,0.1093371580491066,-1.0,0.13155202567577362,0.004265160299837589,0.31903889775276184,0.01029791496694088,0.5114904642105103,0.016506444662809372,0.6828610897064209,0.02216636948287487,0.7406618595123291,0.02391667850315571,0.9929771150305602,,1.0843554369988853,,1.1418061761472793,0.004265938163676469,0.6755912899971008,0.0314650721848011,0.46979936957359314,0.022218022495508194,0.0,0.0
2876,369021,0.06669174371242523,0.15736392762870804,0.0854002833366394,0.0027633951976895332,0.16584378480911255,0.005354479420930147,0.243992879986763,0.007880819030106068,0.29725009202957153,0.009617464616894722,0.3244212865829468,0.010510134510695934,0.3835352071791141,0.003525687587512846,0.39315951135076266,0.0035437173762331224,0.40200689701779174,0.002282470390685495,0.2171679139137268,0.010730937123298645,0.15996108949184418,0.008350592106580734,2.0,0.0
2877,369067,0.4118121564388275,0.435494026421611,0.010901659727096558,0.0004669938643928617,0.01943807676434517,0.0007282484439201653,0.05204423516988754,0.0017628180794417858,0.0751447007060051,0.002984084654599428,0.09190027415752411,0.00315024983137846,0.11282073273803864,0.0041652508109596845,0.18907079516012898,0.003734223149842364,0.20300158502174426,0.0018918504917543684,0.12158854305744171,0.006388310343027115,0.11950250715017319,0.006472318433225155,0.0,0.0
2878,369086,0.24854128062725067,0.25783004462814596,0.01589922048151493,0.0005541688879020512,0.03897493705153465,0.0012807436287403107,0.08599096536636353,0.002800505142658949,0.12710639834403992,0.004152918234467506,0.14798283576965332,0.004841056652367115,0.22213631743117618,0.0036074861847913134,0.34894976399472766,0.0034789096409959487,0.3604887406729092,0.0019317225019433656,0.1806475669145584,0.00884876400232315,0.16498932242393494,0.008384904824197292,0.0,0.0
2879,369095,0.10386044407463074,0.07005225519203144,0.0829404667019844,0.0028461201582103968,0.25925514101982117,0.008464590646326542,0.3142455816268921,0.010161400772631168,0.4322916269302368,0.014140140265226364,0.8766332268714905,0.028635159134864807,0.7405095088484365,0.004969651041909232,0.7971158666092789,0.005210550140292556,0.9011710815700371,0.004227340574765717,0.5079160928726196,0.024446191266179085,0.3703962564468384,0.01795213110744953,0.0,0.0
2880,369357,0.018319400845944883,0.051831732248351976,0.05259393900632858,0.0017250316450372338,0.2698420286178589,0.00871312152594328,0.40796536207199097,0.01318277232348919,0.34471622109413147,0.011264748871326447,0.4889242649078369,0.015891509130597115,0.504634737069869,0.0038793499538762443,0.4301000455273028,0.003630966523667113,0.4631512049920446,0.004909861946647336,0.14736081659793854,0.007969798520207405,0.04492531716823578,0.0045525627210736275,2.0,0.0
2881,369561,0.0168979000300169,-1.0,0.12238646298646927,0.003986615687608719,0.17367371916770935,0.005626218393445015,0.24177275598049164,0.007840790785849094,0.30900806188583374,0.01075595710426569,0.28569701313972473,0.009402942843735218,0.31696926360388067,0.0034634381066019496,0.18675081775598495,0.0037446718864158493,0.29531851416036886,0.004931562042877572,0.06673473119735718,0.004845563787966967,0.04580196738243103,0.004065553657710552,2.0,0.0
2882,369590,0.3643880784511566,0.3922269011902112,0.0061907642520964146,0.00033241245546378195,0.016813883557915688,0.0006248665158636868,0.058897584676742554,0.0019596009515225887,0.09627054631710052,0.003503702115267515,0.12574270367622375,0.004166662227362394,0.2053655621936018,0.003666565360101258,0.3622167302536054,0.0034933782412162493,0.3673956902613114,0.0018108539859632766,0.24796803295612335,0.011652695946395397,0.23280856013298035,0.010813770815730095,2.0,0.0
2883,369674,0.5460869669914246,0.5189624921910347,0.0010333281243219972,0.0001791219983715564,0.005208736751228571,0.00023513066116720438,0.02628902904689312,0.0009029681095853448,0.05460130423307419,0.0018526415806263685,0.07165172696113586,0.0023949488531798124,0.10747214798334391,0.004199002810798887,0.18663045438372663,0.0037452194733004237,0.22237698837661915,0.0016148005534908029,0.15722712874412537,0.0079142851755023,0.11536508798599243,0.006076662335544825,3.0,0.0
2884,369920,0.5779938101768494,0.6423807325599642,0.0006508097285404801,6.962518818909302e-05,0.004519409500062466,0.000259474734775722,0.01769629307091236,0.0006379589904099703,0.0415603369474411,0.0014807512052357197,0.05977112799882889,0.0020462311804294586,0.07784011353233268,0.004365771399391904,0.1252843224197985,0.0040862330962172086,0.2131066299983497,0.0018840393141175255,0.21010200679302216,0.010332693345844746,0.15221820771694183,0.008014767430722713,0.0,0.0
2885,370030,0.2964639577970505,-1.0,0.010913249105215073,0.0008670795359648764,0.10983539372682571,0.0049965158104896545,0.42067208886146545,0.013729991391301155,0.9620116949081421,0.03202550858259201,0.24775931239128113,0.008514872752130032,0.8678957462807709,0.005369615046261523,1.3010677942124707,,1.6445505381013386,0.005227624302869876,0.8856768012046814,0.0410301499068737,0.7263678312301636,0.03374839946627617,2.0,0.0
2886,370236,0.0741894543170929,0.10263898558967778,0.021216915920376778,0.0007091836305335164,0.07939444482326508,0.0025860138703137636,0.16714800894260406,0.005407861899584532,0.2384454756975174,0.007775985170155764,0.28517624735832214,0.009218715131282806,0.3938341896389403,0.0035450581101623487,0.42198270061754545,0.0036094777392347375,0.469697684922098,0.0018079978372057667,0.23922768235206604,0.011417826637625694,0.14937728643417358,0.007371050771325827,0.0,0.0
2887,370297,0.24322237074375153,0.29536304128637875,0.004717933014035225,0.00027061597211286426,0.009528551250696182,0.0003950347891077399,0.01779320277273655,0.0007731940131634474,0.02244444191455841,0.001817463431507349,0.025919172912836075,0.0011682342737913132,0.027722301639748738,0.00414804423770613,0.03612190872738082,0.004303999458468139,0.03856165369852527,0.0015235084950758705,0.019039316102862358,0.002459543524309993,0.01732911728322506,0.002090632449835539,0.0,0.0
2888,370347,0.2877379059791565,0.2732680846794714,0.0045651886612176895,0.00032405060483142734,0.018159139901399612,0.0008665540372021496,0.049758195877075195,0.0017053161282092333,0.084805928170681,0.0030725314281880856,0.14523956179618835,0.004980076570063829,0.20653380677099506,0.00366210270916283,0.3841198099546452,0.0035267235187847377,0.39441738988484015,0.002176611498847453,0.20753295719623566,0.010224821045994759,0.1914886236190796,0.009421232156455517,3.0,0.0
2889,370616,0.10197871213483811,-1.0,0.07021909207105637,0.002322213025763631,0.08137845993041992,0.0026280332822352648,0.40576237440109253,0.013133838772773743,0.516319215297699,0.016866495832800865,1.0708578824996948,0.034951429814100266,0.9005210435814625,0.0051749834368655994,0.9767247353593743,,0.9854208337704103,0.004542119252792483,0.4223088026046753,0.019702931866049767,0.33412429690361023,0.01570909097790718,3.0,0.0
2890,370631,0.3624867796897888,0.4350760738975894,0.01848253607749939,0.0006152502028271556,0.029177570715546608,0.0009597719181329012,0.05899394303560257,0.0019320591818541288,0.07277341187000275,0.0024439606349915266,0.08859533816576004,0.0029472357127815485,0.09689947211665181,0.004263973205616852,0.1402760376627337,0.0039933693998375885,0.1520777121313665,0.0020877662102833185,0.10162979364395142,0.005519290454685688,0.10050856322050095,0.00543194217607379,0.0,0.0
2891,370791,0.10131248086690903,0.08850526304401551,0.04525886848568916,0.0014637759886682034,0.19320106506347656,0.006228205282241106,0.3945560157299042,0.012721595354378223,0.5436789393424988,0.01752709038555622,0.8099629282951355,0.026112360879778862,0.8491332166541005,0.005358888597529551,0.9059604157663173,0.005027888452294112,1.275076682619062,0.004693120863732902,0.7053006291389465,0.0326467789709568,0.4847060441970825,0.022539781406521797,3.0,0.0
2892,370973,0.2428988814353943,0.27368459844606513,0.04371326416730881,0.001473944983445108,0.09192565828561783,0.0029923648107796907,0.18728753924369812,0.006080798339098692,0.2586478888988495,0.008809215389192104,0.29319068789482117,0.009543314576148987,0.421156947907472,0.003607361756494155,0.6197425342259569,0.004387208701144152,0.6457552948340659,0.003131616364978257,0.32351619005203247,0.015552135184407234,0.32338857650756836,0.015554998070001602,0.0,0.0
2893,371019,0.09501369543051719,0.1742256787870939,0.06682909280061722,0.002182945143431425,0.21474182605743408,0.006930006667971611,0.4855080842971802,0.01566486991941929,0.5076252818107605,0.016413450241088867,0.6760625839233398,0.021829333156347275,0.8325528938748658,0.005324853436775379,0.9002948495626473,0.00517917828342169,0.9768537578632736,0.0031144942564988393,0.4607352912425995,0.021647896617650986,0.3261597454547882,0.01536349393427372,0.0,0.0
2894,371025,0.09511034935712814,0.11385752094285402,0.05006386339664459,0.0016655120998620987,0.0983329713344574,0.003188713453710079,0.12131200730800629,0.003950034733861685,0.15337705612182617,0.005350076127797365,0.14498256146907806,0.0048263403587043285,0.15125315320928198,0.003928487178389424,0.1410321363763128,0.003988802189448268,0.170343409868306,0.002780297426716516,0.0716998502612114,0.003977528307586908,0.04810976982116699,0.003234325675293803,2.0,0.0
2895,371139,0.6889818906784058,0.6948645722653478,0.007514502853155136,0.0003966613730881363,0.012001517228782177,0.0005173473618924618,0.02825888805091381,0.0010319376597180963,0.05132991448044777,0.0025047066155821085,0.05993765592575073,0.0021827537566423416,0.08872832567965223,0.004311022022316492,0.14627639729534386,0.003957509324750964,0.16578192229490593,0.002079622829909664,0.1999262571334839,0.00987809244543314,0.11302389204502106,0.006030095275491476,2.0,0.0
2896,371174,0.24260060489177704,0.22195969892282758,0.007721457630395889,0.0003121096233371645,0.016414515674114227,0.0006232631276361644,0.03103647194802761,0.0010528042912483215,0.04889184236526489,0.0019704161677509546,0.0517125129699707,0.0017898828955367208,0.07276373407921814,0.0043865650413509195,0.1154581572091276,0.004148519022039273,0.12067512832797735,0.001206175549283755,0.06861630827188492,0.0034805131144821644,0.08390162885189056,0.004091598559170961,0.0,0.0
2897,371225,0.29693537950515747,0.29513328351265533,0.021331897005438805,0.0007733097882010043,0.04516487568616867,0.0015017050318419933,0.10736966878175735,0.0035018872004002333,0.15888550877571106,0.005450669210404158,0.19186986982822418,0.006273515056818724,0.27207314006291017,0.0034933728239584638,0.4253609618855756,0.003618270129094378,0.45011110745650856,0.0022157039715852123,0.23573166131973267,0.011316856369376183,0.23341521620750427,0.011493133381009102,0.0,0.0
2898,371373,0.1096858504626751,-1.0,0.048557814210653305,0.0016626790165901184,0.1566656231880188,0.005082271993160248,0.4365948438644409,0.01410527341067791,0.4387235641479492,0.014221122488379478,0.6833482384681702,0.02208716608583927,0.8372345412600818,0.005336148964035267,0.9604784836687718,,1.031936179375694,0.0028880295285902986,0.5274184346199036,0.024856628850102425,0.37497788667678833,0.018059998750686646,2.0,0.0
2899,371378,0.2608885169029236,0.2992677416727944,0.017349570989608765,0.0006714643677696586,0.03752459958195686,0.0012862832518294454,0.0770307183265686,0.0025519689079374075,0.10534273833036423,0.004239940084517002,0.11858654767274857,0.004018260166049004,0.1452118148091808,0.003963805156086492,0.2123038428253563,0.0036408249032068665,0.21843376308922346,0.0021469457250125556,0.10725463926792145,0.006048556882888079,0.10074252635240555,0.005708157084882259,0.0,0.0
2900,371695,0.33126795291900635,0.4475372776101038,0.00979955680668354,0.0003546754305716604,0.022087467834353447,0.0007456555613316596,0.0597296804189682,0.0019538814667612314,0.09307273477315903,0.0030696799512952566,0.12428957223892212,0.0040680463425815105,0.18221223919145618,0.00376569282378652,0.2959416253559737,0.00346948720975194,0.3373395966552341,0.002225734889785087,0.29753851890563965,0.014504644088447094,0.3157546818256378,0.015535436570644379,0.0,0.0
2901,372044,0.41082271933555603,0.4170118632723984,0.0011012258473783731,0.000206272816285491,0.008383302018046379,0.00037084732321090996,0.049164000898599625,0.0016305360477417707,0.09098546952009201,0.003207909408956766,0.12337831407785416,0.0040558637119829655,0.20223684923388324,0.00367877329777264,0.36163814338959593,0.0034926543710479415,0.40937923809192667,0.001904229932096102,0.23815476894378662,0.011651553213596344,0.2005220353603363,0.010092189535498619,0.0,0.0
2902,372202,0.2644283175468445,0.3586023357945919,0.004692212212830782,0.00029275467386469245,0.019578367471694946,0.0006946170469745994,0.07744152098894119,0.0025406228378415108,0.126566082239151,0.00426163524389267,0.16176509857177734,0.005279885604977608,0.276144936957338,0.003487962056457164,0.4525236973797655,0.0036965060912180162,0.4847370162624594,0.002015817295143107,0.26145491003990173,0.0129512595012784,0.22812560200691223,0.011463301256299019,0.0,0.0
2903,372330,0.297109951253891,0.47562689912294526,0.01591470278799534,0.0010069060372188687,0.04324167221784592,0.0015649005072191358,0.1916869580745697,0.006276152562350035,0.3570055365562439,0.011929997242987156,0.43707457184791565,0.014237337745726109,0.5746509702207547,0.004175996079333805,0.8727776683558515,0.0053647799183047665,1.11074943977176,0.005064103491909361,0.5339938998222351,0.02542365901172161,0.43758225440979004,0.02104305662214756,2.0,0.0
2904,372483,0.6394481062889099,0.7360222405242878,0.0019992608577013016,0.00033778653596527874,0.004250644240528345,0.00048625064664520323,0.01743328385055065,0.0006939150625839829,0.0408514030277729,0.0017975828377529979,0.07000814378261566,0.002671718131750822,0.09512630520350449,0.004274487186773492,0.16960004546993118,0.0038280548969316453,0.1894165710582706,0.0017092871174971757,0.19243182241916656,0.009823387488722801,0.13159814476966858,0.006922893226146698,0.0,0.0
2905,372561,0.6772468090057373,0.7225358691404146,0.0010166708379983902,0.0006014232058078051,0.003843617858365178,0.0005625142366625369,0.017546167597174644,0.0007196346996352077,0.045851271599531174,0.0025569952558726072,0.09655919671058655,0.0036374060437083244,0.11654329004646455,0.004141628203690552,0.22199899745375754,0.003607926538680814,0.2525001519483485,0.002027691127840647,0.2431473284959793,0.012000272050499916,0.1567593514919281,0.008109220303595066,3.0,0.0
2906,372700,0.07792328452301026,0.13095647743197533,0.11302541196346283,0.0036596476566046476,0.25823161005973816,0.008331939578056335,0.40808606147766113,0.013168140314519405,0.520283043384552,0.016879552975296974,0.559197723865509,0.01806742511689663,0.7291357292298376,0.004916727024615073,0.7884823790451964,0.005177212393797493,0.8129209307161933,0.0030235220670665865,0.46825700998306274,0.022005923092365265,0.3372652530670166,0.016095241531729698,2.0,0.0
2907,372722,0.078045257791996,0.17542623384698677,0.08763041347265244,0.00286116567440331,0.1992443948984146,0.006456383503973484,0.295488178730011,0.009560654871165752,0.36724451184272766,0.012092369608581066,0.3809608817100525,0.012415844947099686,0.4409943074094825,0.003661709573242603,0.45598702398634344,0.003707393678516497,0.46115993674297656,0.0029933837927729606,0.25500231981277466,0.012544830329716206,0.1724058836698532,0.008899018168449402,0.0,0.0
2908,372811,0.1239079416294098,-1.0,0.1746186465024948,0.005850324407219887,0.4411220848560333,0.014315502718091011,0.9847796559333801,0.03182276338338852,0.7336652278900146,0.023805130273103714,1.5139319896697998,0.0489499494433403,1.4789545709735616,,1.7723808648482822,,1.8552081084179268,0.00492596061627791,1.1154791116714478,0.05213429033756256,0.8063619136810303,0.03812955692410469,0.0,0.0
2909,372853,0.5474880337715149,0.578445547482921,0.0005836845957674086,0.0002520061389077455,0.003732269862666726,0.0006789358449168503,0.01675996370613575,0.0007505295216105878,0.03657190501689911,0.0018547242507338524,0.05942096933722496,0.0024778195656836033,0.07311572196645867,0.004385247765766541,0.14982588546092604,0.003936739358659847,0.1735477357070088,0.001634748228591545,0.18047389388084412,0.008423259481787682,0.06944799423217773,0.0038006531540304422,2.0,0.0
2910,372860,0.07439034432172775,-1.0,0.06451255828142166,0.002119555603712797,0.14211861789226532,0.004604610614478588,0.20026235282421112,0.006516771856695414,0.24229462444782257,0.008133173920214176,0.2611340582370758,0.008537526242434978,0.43215024706296196,0.003636588182107743,0.3368728206235011,0.0034697392316523734,0.30435954063506065,0.003008483711331961,0.13111157715320587,0.006708771456032991,0.09289544075727463,0.005077919457107782,0.0,0.0
2911,373066,0.16142325103282928,-1.0,0.0013957801274955273,0.000324849970638752,0.003746788715943694,0.0009462886373512447,0.004525830503553152,0.0012878908310085535,0.002103556180372834,0.00032302524778060615,0.0037698852829635143,0.0007992991013452411,1.44543977074594e+46,,0.004633099018456109,0.002372432655202142,0.017058153170935165,0.0008024883641393431,0.00848347321152687,0.002120345365256071,0.0052465638145804405,0.0017122335266321898,0.0,0.0
2912,373321,0.07805007696151733,0.12997993154390935,0.06309030950069427,0.0020771040581166744,0.12695519626140594,0.004118767566978931,0.157413050532341,0.005124853458255529,0.18227748572826385,0.006249665282666683,0.18048208951950073,0.005941902287304401,0.1891362394245898,0.0037339313262085903,0.1719919489052407,0.0038157907594181186,0.19180756537806498,0.0023901533745444604,0.10222401469945908,0.005972506944090128,0.07499634474515915,0.0048019764944911,0.0,0.0
2913,373454,0.07836366444826126,0.09361923066518972,0.05795769393444061,0.001901858951896429,0.12372566759586334,0.004007074516266584,0.16589924693107605,0.005385000258684158,0.1967046856880188,0.0066144331358373165,0.2001141458749771,0.006540575996041298,0.23224253989366392,0.0035770277091551807,0.1919243309824648,0.003721648471483806,0.22294733663784144,0.002499586714402349,0.11403907835483551,0.006253594532608986,0.07346214354038239,0.004558969754725695,0.0,0.0
2914,373556,0.2952781021595001,0.37550532032215383,0.008696237578988075,0.0007721427828073502,0.03304211050271988,0.0013716034591197968,0.15499398112297058,0.005164257250726223,0.29108327627182007,0.010338078252971172,0.2817336618900299,0.009289148263633251,0.44306608308519874,0.0036677946029634667,0.6518712609447905,0.004542853531750292,0.6943077709791413,0.003221617889096255,0.2856304347515106,0.01407846063375473,0.2416089028120041,0.012018832378089428,3.0,0.0
2915,373669,0.5767651796340942,0.5317018128391243,0.0007529156282544136,0.0002583303430583328,0.003724020207300782,0.0002524404844734818,0.019541285932064056,0.0007544442778453231,0.04104428365826607,0.0020155603997409344,0.060548678040504456,0.0023187738843262196,0.09986977041761233,0.004246066732751468,0.1502755851550369,0.0039341329856071,0.16945826765734381,0.0015912316221353136,0.12020106613636017,0.00632277550175786,0.08932269364595413,0.00502923084422946,3.0,0.0
2916,373731,0.46922749280929565,0.47925212285037005,0.0013406266225501895,0.0003679579240269959,0.003208328038454056,0.00012330373283475637,0.037910960614681244,0.001536771422252059,0.05359383299946785,0.0025227644946426153,0.07259146124124527,0.0026882512029260397,0.11328486866906223,0.004162308893020936,0.17301106641099032,0.0038106266165718107,0.19196192819342092,0.0019953786307957064,0.11594319343566895,0.005805143155157566,0.09368043392896652,0.005015443079173565,3.0,0.0
2917,373821,0.842708945274353,0.8719512485407068,0.002642402658239007,0.00041761857573874295,0.004482435528188944,0.00026304900529794395,0.01866460032761097,0.0007122555398382246,0.06047187000513077,0.00303254765458405,0.09161471575498581,0.003075570799410343,0.13812463668304845,0.0040064361436955315,0.18000266319177535,0.0037762022784238077,0.20151468128039518,0.0016050151038895135,0.18810439109802246,0.009166290983557701,0.1343604028224945,0.006774638779461384,0.0,0.0
2918,373867,0.4561811089515686,0.5024524803033431,0.0008152651716955006,0.00024213246069848537,0.004776051267981529,0.0002802062372211367,0.024199767038226128,0.000867521739564836,0.04615810140967369,0.001903070486150682,0.0627807155251503,0.002170455176383257,0.11046028941031276,0.004180186257270773,0.1773083120730315,0.0037892591601673756,0.2004004689962933,0.0016646204862451632,0.14540131390094757,0.00740922661498189,0.10817757248878479,0.005806323606520891,0.0,0.0
2919,373959,0.4461216628551483,0.4299748635601307,0.003377269022166729,0.0003226950066164136,0.008492987602949142,0.0003995473380200565,0.033377960324287415,0.0011704667704179883,0.057459183037281036,0.004165823105722666,0.07856763154268265,0.002755550667643547,0.12418432254086016,0.0040931773340417595,0.2379411597079825,0.003561536804074128,0.24923041200024543,0.0018109960698605284,0.167635977268219,0.008452453650534153,0.1499590426683426,0.007657438982278109,0.0,0.0
2920,373978,0.12704166769981384,0.1914105819583681,0.043925099074840546,0.0015035063261166215,0.11462215334177017,0.003730696626007557,0.2042350172996521,0.006652624811977148,0.27271518111228943,0.009476005099713802,0.30271410942077637,0.009939516894519329,0.37450488676984317,0.0035106849321440226,0.4254214930892604,0.0036184296445575096,0.4279220863728419,0.003593678778488243,0.21639513969421387,0.01077584084123373,0.15573790669441223,0.008382857777178288,0.0,0.0
2921,374109,0.24927598237991333,0.29203538209822466,0.01337896566838026,0.0005475059733726084,0.027899662032723427,0.0009533678530715406,0.055038124322891235,0.0018536889692768455,0.07470416277647018,0.003240161808207631,0.13622668385505676,0.005445908289402723,0.09588718279896118,0.00426999317285331,0.12287792726208219,0.00410143862119154,0.1405151794329809,0.0021259834107992355,0.06403123587369919,0.004071330185979605,0.05774686485528946,0.0035941055975854397,3.0,0.0
2922,374189,0.680109441280365,0.6930299879415154,0.0024519539438188076,0.00030692064319737256,0.00492217019200325,0.00033215334406122565,0.014956831000745296,0.0006770633044652641,0.03197970986366272,0.005076216999441385,0.043937597423791885,0.0017109382897615433,0.06296321766635544,0.004413724490990086,0.14638076375158712,0.003956893724936553,0.1500170012392044,0.0017204539077508578,0.15008889138698578,0.00773982098326087,0.10456091165542603,0.005635018926113844,0.0,0.0
2923,374233,0.2968890070915222,0.22140245095623512,0.004054333548992872,0.00031658131047151983,0.027234483510255814,0.0010149168083444238,0.09672550112009048,0.0031548684928566217,0.1716926097869873,0.005958128720521927,0.29314514994621277,0.009612537920475006,0.4479323858291752,0.0036823786904722853,0.6863187738194869,0.0047111264064370224,0.7313578639205416,0.0022559964859871716,0.3355703353881836,0.01577618159353733,0.2839071452617645,0.013553489930927753,3.0,0.0
2924,374415,0.29700422286987305,0.2635184931740823,0.010866193100810051,0.0014883028343319893,0.03662838041782379,0.001240119687281549,0.09992719441652298,0.0033135605044662952,0.15279777348041534,0.005479223094880581,0.27115681767463684,0.009146085940301418,0.2946737369216442,0.0034702899707734452,0.46591848005891373,0.003739683152524885,0.4819633131956018,0.0023537481250319697,0.2655581831932068,0.012503006495535374,0.24023275077342987,0.011185788549482822,3.0,0.0
2925,374975,0.5780433416366577,0.19869263073055804,0.0007458707550540566,0.0001198509635287337,0.002069867216050625,9.258696081815287e-05,0.025454772636294365,0.001129662967287004,0.05074825882911682,0.0034415002446621656,0.03313854709267616,0.001090044854208827,0.1114398991647607,0.004173993917627607,0.19086521072170148,0.00372627993004521,0.23391240689861983,0.0024691645288440907,0.1227511391043663,0.005882053170353174,0.08608999103307724,0.004356936551630497,3.0,0.0
2926,375024,0.43057942390441895,0.45573367917097046,0.011388292536139488,0.0004771459207404405,0.019695945084095,0.0006944702472537756,0.05463109165430069,0.0018130646785721183,0.07740972936153412,0.0030186271760612726,0.0986122265458107,0.0033107008785009384,0.12236997342536961,0.004104654394729114,0.20432234152037715,0.003670594425075032,0.236214693892936,0.0018240663202583364,0.151612788438797,0.0076690372079610825,0.13934104144573212,0.007241267245262861,2.0,0.0
2927,375377,0.676398515701294,0.7804934878505683,0.004562512971460819,0.0008433299954049289,0.0016997861675918102,8.646271453471854e-05,0.01559184119105339,0.00108650594484061,0.028646409511566162,0.0018243442755192518,0.03619251772761345,0.0018187660025432706,0.05570018381959519,0.0044180749906574885,0.11219321240189475,0.004169225988651369,0.1169275636556555,0.0016833976899913862,0.12151418626308441,0.006538131274282932,0.08175928890705109,0.004858227446675301,3.0,0.0
2928,375959,0.2912645637989044,0.23961687074023624,0.010590570978820324,0.0007494307938031852,0.03959081321954727,0.0014420144725590944,0.1074679046869278,0.003523860825225711,0.17365849018096924,0.005837869364768267,0.30641689896583557,0.010074570775032043,0.37007530019367135,0.0035040255611385666,0.5887793166350828,0.004240922632537597,0.6445792891477262,0.0029222428623323746,0.3459533154964447,0.016809381544589996,0.29469701647758484,0.01445687934756279,3.0,0.0
2929,376017,0.07821047675061227,-1.0,0.2621489465236664,0.008466518484055996,1.6265103816986084,0.052450865507125854,40.24607849121094,1.307938575744629,2.927812099456787,0.09616414457559586,3.2874679565429688,0.10613589733839035,5.742190630476118,,6.800556910640257,,6.811847592495869,0.00839085983689731,3.2053134441375732,0.14772066473960876,3.566925525665283,0.16437263786792755,2.0,0.0
2930,376263,0.6807264089584351,0.6714806366888705,0.0006082560284994543,0.000241793182794936,0.003392881713807583,0.0002939479018095881,0.02348010614514351,0.0008978905389085412,0.06735469400882721,0.003165661823004484,0.13791906833648682,0.00499465549364686,0.1713083507290884,0.003819275304357015,0.33020969909249315,0.003466379892856405,0.37630130228813036,0.0029168457791291917,0.3807876408100128,0.018496865406632423,0.241813063621521,0.011968199163675308,0.0,0.0
2931,376325,0.2815065085887909,0.2673209768132426,0.012505772523581982,0.00042762086377479136,0.03013976663351059,0.0010164431296288967,0.06646888703107834,0.0021695776376873255,0.09653875976800919,0.003170734504237771,0.10881615430116653,0.0036884190049022436,0.16436170156033544,0.0038556055309298333,0.24087336947696122,0.0035540343373084617,0.2501377612151369,0.0017154902207557928,0.16993625462055206,0.007993711158633232,0.1906893253326416,0.008950849995017052,3.0,0.0
2932,376394,0.7754897475242615,0.8052841812760336,0.0009783402783796191,0.00011934647773159668,0.002425349783152342,0.00014004771946929395,0.00888474564999342,0.00033793909824453294,0.027263443917036057,0.0016126384725794196,0.0395328551530838,0.0015119471354410052,0.06883799565447037,0.0043998024186040485,0.13613292163368781,0.004018622357932142,0.15077891871640703,0.0016400368836058648,0.1784573644399643,0.008682478219270706,0.12944921851158142,0.006749681197106838,0.0,0.0
